Client ID,Client Age,Client Gender Identity-Labels,Client Marital Status,Client Disability,Client Self-Identifies As,Client Is Student,Highest Education Level,Income,rel_Common-Law Partner,rel_boyfriend_girlfriend,rel_child,rel_friend,rel_grandchild,rel_grandparent,rel_other,rel_other_relative,rel_parent,rel_roommate,rel_sibling,rel_spouse,rel_undisclosed,rel_ward,minor,agecat_10 to 17,agecat_Adult,agecat_Under 10,household_total,ethnic_Asian,ethnic_Black,ethnic_Hispanic,ethnic_MidEast_NoAfrican,ethnic_White,ethnic_other,No_Visits,reason_Benefits Issue,reason_Debt,reason_Family Breakup,reason_Immigration,reason_Medical,reason_Natural Disaster,reason_Ongoing Need,reason_Relocation,reason_Undisclosed,reason_Unemployed,reason_Unhoused,reason_Wages Issue,employment_clean
5752605,61,Didn't Ask,did_not_ask,no,none,No,did_not_ask,1000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,4,0,0,0,1,0,0,9,0,0,0,0,0,0,8,0,0,0,0,1,did_not_ask
5759712,62,Didn't Ask,single,no,none,No,masters_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,0,0,0,0,0,0,12,0,0,0,0,2,full_time
3613942,67,Female,single,no,none,No,grade_9_11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,retired
8118390,75,Male,married,yes,did_not_ask,No,grade_0_8,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,retired
6739620,41,Female,single,yes,did_not_ask,No,post_secondary_some,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,disability
4166180,38,Female,married,no,none,No,bachelors_degree,1000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,4,0,0,1,0,0,0,13,0,0,0,0,1,0,10,0,0,0,0,2,other
6748243,45,Male,married,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,part_time
6748446,73,Male,married,no,none,No,did_not_ask,1000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,0,13,0,0,0,0,0,0,12,0,0,0,0,1,part_time
6749228,43,Male,married,no,none,No,ged,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,5,full_time
6751944,53,Female,single,no,none,No,bachelors_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6752060,60,Female,single,no,none,No,bachelors_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0,0,full_time
6755315,28,Female,single,no,none,No,associate_degree,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,2,full_time
8451052,69,Female,single,no,none,No,post_secondary_some,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,16,1,0,0,0,0,0,12,0,0,0,0,3,retired
6761222,50,Female,separated,no,none,No,grade_0_8,1000,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,other
6690919,49,Male,married,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6692777,21,Female,single,no,none,No,grade_9_11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,other
6762955,30,Female,married,no,none,No,did_not_ask,1000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,none
6649102,21,Female,did_not_ask,did_not_ask,did_not_ask,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,5,0,0,0,0,1,did_not_ask
6763881,85,Male,widowed,no,Served in military,No,associate_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,retired
6781262,28,Female,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,part_time
6793464,64,Female,married,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,0,9,0,1,0,0,4,disability
6667890,63,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6667930,51,Female,widowed,did_not_ask,did_not_ask,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,disability
6669734,22,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6800453,41,Didn't Ask,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,1,0,7,0,0,0,0,2,did_not_ask
6801143,41,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,4,0,1,0,0,1,did_not_ask
7306968,22,Didn't Ask,did_not_ask,did_not_ask,did_not_ask,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,did_not_ask
6803732,69,Female,widowed,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,1,0,0,0,0,6,0,0,1,0,6,none
6785097,28,Didn't Ask,married,did_not_ask,did_not_ask,No,bachelors_degree,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,did_not_ask
6783588,85,Male,widowed,did_not_ask,did_not_ask,No,associate_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,retired
4391250,64,Male,single,no,none,No,masters_degree,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,full_time
6806153,51,Didn't Ask,did_not_ask,did_not_ask,did_not_ask,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,1,0,10,0,0,0,0,3,did_not_ask
6806362,51,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,3,did_not_ask
6807075,41,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6810236,31,Female,married,no,none,No,grade_12,1000,0,0,2,0,0,0,0,1,2,0,0,1,0,0,2,0,4,2,7,0,0,0,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,part_time
6810321,41,Didn't Ask,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6810326,41,Male,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,2,did_not_ask
6811170,50,Female,single,no,none,No,grade_0_8,1000,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6812396,51,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,did_not_ask
6812651,41,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,4,0,0,0,0,2,did_not_ask
6812963,31,Male,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,1,0,0,0,0,0,7,0,0,0,0,3,did_not_ask
6828280,39,Male,married,no,none,Yes,associate_degree,1000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,2,2,5,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,none
6828329,30,Female,divorced,no,none,No,grade_9_11,1000,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3,2,2,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6828343,26,Female,single,no,none,No,grade_9_11,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,part_time
6834604,49,Male,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,0,0,0,0,0,0,13,0,0,0,0,1,full_time
6835128,20,Male,married,no,none,No,grade_9_11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,other
6837770,67,Male,divorced,no,Served in military,No,post_secondary_some,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,4,0,1,0,0,2,retired
6840801,69,Male,married,no,Didn't Ask,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,did_not_ask
6840950,63,Male,married,no,Didn't Ask,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,13,0,1,0,2,0,0,8,0,0,0,0,2,full_time
6841356,63,Female,widowed,yes,did_not_ask,No,ged,1000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,12,0,0,0,0,0,0,10,1,0,0,0,1,disability
6847285,69,Male,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,0,0,0,0,0,8,0,1,1,0,5,full_time
6849343,42,Female,married,no,none,No,bachelors_degree,1000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,2,2,5,0,0,1,0,0,0,7,0,1,0,0,0,0,4,0,0,0,0,2,other
6849584,36,Male,single,no,none,No,grade_9_11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,other
6852792,34,Female,single,no,none,No,bachelors_degree,1000,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,5,0,0,0,1,0,0,9,0,0,0,0,0,0,7,1,0,1,0,0,other
6645745,44,Male,single,no,Didn't Ask,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,none
6854262,49,Female,single,no,none,No,bachelors_degree,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,2,full_time
6870685,26,Female,single,no,none,No,grade_12,1000,0,0,2,0,0,0,0,1,0,0,1,0,0,0,3,1,1,2,5,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,other
6871074,39,Female,married,no,none,No,grade_12,1000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6873884,73,Female,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,retired
7809186,49,Female,married,no,none,No,bachelors_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,1,9,0,0,0,0,2,full_time
6882069,62,Female,single,no,Didn't Ask,No,associate_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0,0,0,12,0,1,0,0,2,part_time
6882536,75,Female,divorced,no,Didn't Ask,No,bachelors_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,3,retired
6882890,26,Female,married,no,Didn't Ask,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,,did_not_ask
6882921,23,Male,married,no,Didn't Ask,No,grade_12,1000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,5,0,0,1,0,0,0,1,,,,,,,,,,,,,full_time
6890894,31,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,part_time
4159282,37,Female,married,no,none,No,grade_12,1000,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,6,0,0,0,1,0,0,6,0,0,0,0,0,1,5,0,0,1,0,0,full_time
4159465,48,Male,married,no,none,No,post_secondary_some,1000,0,0,2,0,0,0,0,0,0,0,2,1,0,0,2,1,3,1,6,0,0,0,1,0,0,10,0,0,0,0,0,0,8,0,0,0,0,2,part_time
6926225,41,Male,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,did_not_ask
6926353,41,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,8,1,0,0,0,1,part_time
6926419,41,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,part_time
6926719,40,Female,single,no,none,No,ged,1000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,other
6940190,40,Male,divorced,no,none,Yes,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,none
6956266,50,Female,single,no,Didn't Ask,No,grade_12,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,part_time
6974469,57,Female,single,no,none,No,grade_12,1000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,full_time
6975857,61,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,0,0,0,2,0,5,0,0,0,0,7,did_not_ask
6983267,41,Female,divorced,no,none,No,grade_9_11,1000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6985823,45,Female,single,no,none,No,grade_0_8,1000,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
6994063,33,Male,married,no,none,No,bachelors_degree,1000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,0,7,0,0,0,1,0,0,4,0,0,0,0,2,part_time
7003052,39,Male,married,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,full_time
7015440,56,Female,separated,no,none,No,bachelors_degree,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,4,0,0,1,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,3,part_time
4451112,29,Female,married,no,Didn't Ask,No,grade_9_11,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,full_time
4628124,29,Female,single,no,none,No,bachelors_degree,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
7019226,18,Female,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
4643507,63,Female,single,no,none,No,ged,1000,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,full_time
7052370,31,Male,did_not_ask,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
7880350,31,Female,did_not_ask,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,2,part_time
7015843,30,Didn't Ask,did_not_ask,did_not_ask,none,No,grade_12,1000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,4,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,full_time
7073291,56,Female,divorced,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,part_time
6661453,37,Didn't Ask,married,did_not_ask,Didn't Ask,No,grade_12,1000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,did_not_ask
7760482,23,Didn't Ask,married,no,none,No,grade_12,1000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,5,0,0,0,1,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,none
7088810,31,Female,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,5,0,0,0,0,2,full_time
7101137,29,Female,married,no,none,No,grade_12,1000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,full_time
7120958,25,Female,single,no,none,No,associate_degree,1000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,part_time
7122916,31,Male,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,full_time
7137004,55,Female,divorced,yes,did_not_ask,No,grade_0_8,1000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,disability
6829908,44,Female,,no,none,No,,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,
7737146,31,Male,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,full_time
7152420,31,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,full_time
7460395,31,Female,did_not_ask,no,none,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,6,0,0,5,0,0,full_time
6275611,27,Male,single,no,Didn't Ask,No,grade_12,1000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,other
6776025,33,Male,married,no,none,No,,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,
6104492,36,Female,single,no,Didn't Ask,No,post_secondary_some,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,1,part_time
7230912,32,Female,single,no,none,No,associate_degree,1000,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,4,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,full_time
7239023,22,Female,single,no,none,No,grade_12,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,0,5,0,1,0,0,0,0,3,0,0,0,0,1,full_time
6984309,71,Female,single,no,none,No,post_secondary_some,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,1,0,0,0,1,0,2,0,0,0,0,3,retired
7250227,26,Male,single,no,none,No,bachelors_degree,1000,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,part_time
7263550,25,Female,married,no,none,No,associate_degree,1000,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,3,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,full_time
7266730,31,Female,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,full_time
7280325,60,Male,married,no,none,No,associate_degree,1000,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,5,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,full_time
7307458,57,Male,married,no,none,No,associate_degree,1000,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,6,0,0,0,1,0,0,6,0,0,0,0,0,0,4,0,0,0,0,2,part_time
7307599,33,Female,single,no,none,No,grade_9_11,1000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,5,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,full_time
7316882,84,Female,widowed,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,1,0,0,0,0,8,0,0,0,0,0,retired
7213386,54,Female,separated,no,none,No,grade_12,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,full_time
7354941,32,Female,married,no,none,No,bachelors_degree,1000,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,full_time
7372377,39,Female,married,no,none,No,bachelors_degree,1000,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4,0,0,1,0,0,0,12,0,0,0,0,0,0,8,0,0,3,0,1,full_time
7403000,30,Female,single,no,none,No,bachelors_degree,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,full_time
7403016,31,Female,single,no,none,No,bachelors_degree,1000,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,part_time
4164251,45,Female,common_law,no,none,No,grade_0_8,1000,0,0,4,0,0,0,0,1,0,0,2,0,0,0,5,0,2,5,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
7411286,20,Male,single,no,none,No,grade_12,1000,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
7445673,28,Female,common_law,no,none,No,associate_degree,1000,0,0,2,0,0,0,0,1,0,0,1,1,0,0,4,2,1,2,6,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,part_time
7445997,35,Female,single,no,none,No,associate_degree,1000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,full_time
7446124,39,Female,married,no,none,No,grade_0_8,1000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
7145692,35,Didn't Ask,did_not_ask,did_not_ask,did_not_ask,No,did_not_ask,1000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,1,1,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,did_not_ask
7460466,43,Female,married,no,none,No,associate_degree,1000,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,full_time
